XY-ZDY;2014-06;8112;1
XY-OZH;2016-11;2804;1
XY-NMY;2011-10;7689;1
XY-ZDY;2015-02;8845;1
XY-ZDY;2016-11;2542;1
XY-MBJ;2015-12;5639;1
XY-IWX;2013-07;8350;1
XY-MBJ;2016-07;9854;1
XY-OHF;2013-08;5961;1
XY-NMY;2014-06;4693;1
XY-MBJ;2013-04;5305;1
XY-ZDY;2015-06;4711;1
XY-MBJ;2010-09;8338;1
XY-MBJ;2016-02;6578;1
XY-ZWJ;2015-08;5934;1
XY-MBJ;2015-12;2555;1
XY-NMY;2015-12;1518;1
XY-NMY;2015-12;6447;1
XY-MBJ;2015-12;738;1
XY-ZDY;2016-11;3833;1
XY-IWX;2014-06;5123;1
XY-OHF;2014-06;4421;1
XY-FBA;2013-04;153;1
XY-LYP;2011-03;3681;1
XY-YAZ;2015-04;1584;1
XY-MBJ;2011-07;5789;1
XY-IWX;2016-05;1126;1
XY-ZDY;2011-11;6412;1
XY-ZWJ;2015-12;4304;2
XY-ZWJ;2016-07;1168;1
XY-ZWJ;2015-02;5663;1
XY-MBJ;2013-09;4787;1
XY-IWX;2010-08;473;1
XY-ZWJ;2015-12;4889;1
XY-IWX;2011-10;1206;1
XY-MBJ;2013-09;8441;1
XY-OFW;2015-12;2827;1
XY-YAZ;2011-06;7941;1
XY-NMY;2013-12;8672;1
XY-NMY;2016-02;9532;1
XY-FBA;2016-07;9806;1
XY-OFW;2012-08;8769;1
XY-NMY;2015-12;8444;1
XY-MBJ;2016-11;8758;1
XY-OHF;2016-07;7513;1
XY-ZWJ;2013-10;6765;1
XY-IOO;2015-12;7664;1
XY-ZWJ;2010-07;4476;1
XY-MBJ;2015-12;5043;1
XY-NHZ;2015-04;8307;1
XY-MBJ;2016-11;1252;1
XY-ZDY;2015-06;5324;1
XY-YTM;2014-12;1067;1
XY-FBA;2013-04;3285;1
XY-ZDY;2016-11;3000;1
XY-ZWJ;2014-11;2287;1
XY-FBA;2014-12;7728;1
XY-YTM;2013-12;9868;1
XY-YAZ;2015-12;6675;1
XY-ZDY;2015-02;6923;1
XY-ZDY;2016-11;7324;1
XY-YAZ;2011-03;809;1
XY-LYP;2016-05;1439;1
XY-MBJ;2014-11;5297;1
XY-YTM;2011-11;9852;1
XY-MBJ;2016-11;8672;1
XY-ZWJ;2014-12;8580;1
XY-YTM;2013-09;7928;1
XY-MBJ;2011-10;9645;1
XY-IOO;2011-01;9372;1
XY-OFW;2015-12;9520;1
XY-ZWJ;2015-02;4889;1
XY-LYP;2013-10;4050;1
XY-OFW;2014-12;3768;1
XY-NMY;2015-02;3466;1
XY-ZDY;2014-06;9490;1
XY-MBJ;2014-06;6658;1
XY-MBJ;2016-11;2964;1
XY-NMY;2015-11;2933;1
XY-NMY;2014-12;3575;1
XY-NMY;2013-09;4151;1
XY-IWX;2014-07;6466;1
XY-OHF;2012-02;4519;1
XY-ZWJ;2015-02;6218;1
XY-YTM;2016-11;3523;1
XY-YTM;2015-09;2869;1
XY-LYP;2016-11;526;1
XY-FBA;2014-12;553;1
XY-IWX;2011-11;1709;1
XY-ZDY;2014-12;762;1
XY-NHZ;2010-08;4713;1
XY-NMY;2014-12;2019;1
XY-MBJ;2016-11;3392;1
XY-IWX;2011-11;180;1
XY-OHF;2014-12;4728;1
XY-MBJ;2013-10;7112;1
XY-OHF;2014-12;8369;1
XY-YAZ;2014-06;8088;1
XY-ZWJ;2015-12;9544;1
XY-ZDY;2015-08;2530;1
XY-NMY;2015-12;7688;1
XY-ZWJ;2013-04;3214;1
XY-NMY;2016-11;7173;1
XY-ZWJ;2015-12;8695;1
XY-NMY;2016-11;4590;1
XY-IWX;2015-12;5796;1
XY-MBJ;2010-09;8955;1
XY-MBJ;2013-09;2359;1
XY-IWX;2012-11;9304;1
XY-ZWJ;2014-12;3232;1
XY-NMY;2014-12;6095;1
XY-ZDY;2015-02;8583;1
XY-OZH;2016-05;5648;1
XY-ZWJ;2014-03;1767;1
XY-MBJ;2011-06;2703;1
XY-OHF;2014-06;5668;1
XY-NMY;2015-02;1817;1
XY-OHF;2010-08;8208;1
XY-ALV;2014-12;8141;1
XY-OFW;2016-07;2408;1
XY-OZH;2011-10;4895;1
XY-ZWJ;2014-06;36;1
XY-LYP;2011-01;2444;1
XY-FBA;2015-01;793;1
XY-ZWJ;2016-05;7797;1
XY-ZDY;2015-12;5240;1
XY-NMY;2014-12;8633;1
XY-FBA;2015-06;1219;1
XY-ZWJ;2013-09;1;1
XY-NMY;2014-06;1938;1
XY-OFW;2014-06;5833;1
XY-MBJ;2014-12;3987;1
XY-OFW;2015-02;3675;1
XY-NMY;2016-11;4367;1
XY-ZDY;2015-01;9712;1
XY-ZWJ;2015-12;1493;1
XY-ZDY;2010-08;9736;1
XY-OFW;2014-12;3142;1
XY-ZWJ;2014-12;9538;1
XY-MBJ;2015-12;7002;1
XY-ZDY;2011-07;7099;1
XY-MBJ;2016-11;365;1
XY-IWX;2013-09;3689;1
XY-IWX;2015-02;5280;1
XY-MBJ;2014-12;6926;1
XY-MBJ;2011-11;1788;1
XY-YTM;2011-11;378;1
XY-ZWJ;2016-11;8718;1
XY-ZWJ;2014-12;9954;2
XY-IWX;2014-12;8462;2
XY-FBA;2013-10;3964;1
XY-ZDY;2016-11;7570;1
XY-MBJ;2014-12;334;1
XY-ZWJ;2014-12;1564;1
XY-IWX;2012-02;660;1
XY-YTM;2011-11;5808;1
XY-MBJ;2015-06;6374;1
XY-OHF;2015-11;3144;1
XY-IWX;2015-02;2953;1
XY-OZH;2011-02;9503;1
XY-OHF;2016-11;7563;1
XY-MBJ;2015-12;4802;1
XY-MBJ;2014-11;8860;1
XY-ZWJ;2016-05;3591;1
XY-OHF;2013-09;8204;1
XY-MBJ;2015-12;8740;1
XY-YAZ;2013-09;7821;1
XY-IWX;2014-12;2596;1
XY-YAZ;2016-11;6896;1
XY-NMY;2016-11;6267;2
XY-MBJ;2015-12;4204;1
XY-MBJ;2016-07;625;1
XY-OHF;2013-07;3999;1
XY-ZWJ;2014-04;3345;1
XY-YTM;2015-02;2783;1
XY-MBJ;2015-12;5075;1
XY-OFW;2015-12;863;1
XY-YTM;2011-11;2968;1
XY-ZDY;2015-02;4522;1
XY-NHZ;2010-07;8403;1
XY-NMY;2013-12;5005;1
XY-ZDY;2016-11;93;1
XY-IWX;2011-11;7758;1
XY-MBJ;2010-08;9295;1
XY-NMY;2012-08;2837;1
XY-ZDY;2016-11;1579;1
XY-IOO;2015-12;6990;1
XY-ZWJ;2014-06;1371;1
XY-FBA;2014-06;2856;1
XY-OZH;2014-12;8780;1
XY-MBJ;2014-06;0;1
XY-ZDY;2011-08;7937;1
XY-YTM;2015-02;7946;1
XY-ZWJ;2015-12;4707;1
XY-NMY;2013-01;8615;1
XY-NMY;2014-11;7979;1
XY-LYP;2010-08;983;1
XY-ZWJ;2015-02;6825;2
XY-NMY;2015-02;9920;1
XY-IWX;2014-04;4241;1
XY-ZWJ;2014-12;178;1
XY-ZWJ;2015-02;7446;1
XY-MBJ;2015-06;7298;1
XY-YTM;2016-07;1050;1
XY-ZWJ;2013-04;4007;1
XY-ZWJ;2015-12;7958;1
XY-NMY;2010-06;1287;1
XY-IWX;2015-12;4042;1
XY-ZWJ;2013-09;513;1
XY-ZWJ;2016-11;2871;1
XY-ZDY;2013-09;7793;1
XY-OFW;2011-04;8098;1
XY-ZDY;2016-11;8170;1
XY-ZWJ;2016-05;3322;1
XY-OHF;2016-07;3919;1
XY-ALV;2011-03;2522;1
XY-NMY;2010-09;8925;1
XY-OZH;2016-02;6820;1
XY-IOO;2013-10;9483;1
XY-ZDY;2016-11;4593;1
XY-MBJ;2015-06;6739;1
XY-OFW;2011-01;2632;1
XY-NMY;2015-11;5390;1
XY-NMY;2016-11;2207;1
XY-IOO;2013-10;952;1
XY-NMY;2016-07;8010;1
XY-MBJ;2011-03;1035;1
XY-NMY;2014-12;4041;1
XY-IWX;2015-12;9146;1
XY-MBJ;2014-12;7785;1
XY-YTM;2016-07;4888;1
XY-NMY;2014-06;1300;1
XY-ZWJ;2011-07;8581;1
XY-YAZ;2015-02;1402;1
XY-OFW;2016-05;280;1
XY-ZWJ;2014-11;9660;1
XY-OFW;2016-05;1171;1
XY-MBJ;2015-12;7745;1
XY-OHF;2015-12;1869;1
XY-YTM;2014-06;638;1
XY-OZH;2011-07;6398;1
XY-MBJ;2012-02;6577;1
XY-FBA;2014-12;6933;1
XY-NMY;2012-08;6148;1
XY-IWX;2015-02;4381;1
XY-ZDY;2014-06;4758;1
XY-ZDY;2016-07;6241;1
XY-NHZ;2015-04;230;1
XY-MBJ;2015-12;5979;1
XY-OFW;2014-12;302;1
XY-ZWJ;2015-02;2065;2
XY-MBJ;2014-12;8254;1
XY-ALV;2011-08;8589;1
XY-IOO;2016-11;5591;1
XY-ZWJ;2015-02;5879;1
XY-FBA;2014-06;2857;1
XY-OZH;2014-04;6939;1
XY-IWX;2016-11;5278;1
XY-NMY;2013-08;3318;1
XY-ZDY;2011-02;7030;1
XY-NMY;2015-02;1595;1
XY-YTM;2015-12;3402;1
XY-YAZ;2015-01;1715;1
XY-OZH;2012-02;8386;1
XY-YTM;2011-03;7030;1
XY-ZDY;2015-02;9127;1
XY-NMY;2015-11;967;1
XY-MBJ;2014-11;8235;1
XY-NMY;2015-12;4019;1
XY-NHZ;2014-06;8601;1
XY-MBJ;2016-11;4235;1
XY-ZWJ;2015-12;5665;1
XY-OFW;2015-11;229;1
XY-IOO;2016-07;9276;1
XY-OZH;2015-12;4677;1
XY-IWX;2015-02;1352;1
XY-OFW;2016-11;2432;1
XY-NMY;2011-09;2008;1
XY-ZDY;2011-11;1936;1
XY-IWX;2014-04;131;1
XY-ZWJ;2014-06;8652;1
XY-ZWJ;2016-07;6807;1
XY-NMY;2011-01;8622;1
XY-YAZ;2015-06;8756;1
XY-NMY;2011-11;989;1
XY-ZDY;2015-02;7852;1
XY-ZDY;2013-09;6044;1
XY-ZWJ;2015-02;431;1
XY-ZDY;2016-11;3691;1
XY-NMY;2015-02;3136;1
XY-OFW;2011-03;6555;1
XY-IWX;2010-08;4796;1
XY-OFW;2016-05;738;1
XY-NMY;2014-06;5858;1
XY-OFW;2011-11;9869;1
XY-NMY;2015-02;2288;1
XY-OHF;2014-06;5566;1
XY-NMY;2011-12;5661;1
XY-YAZ;2010-06;7224;1
XY-ZWJ;2014-06;4542;1
XY-NMY;2016-11;4904;1
XY-IWX;2015-02;7709;1
XY-MBJ;2013-01;4935;1
XY-NMY;2016-11;5421;1
XY-OHF;2016-07;8383;1
XY-FBA;2016-11;5657;1
XY-MBJ;2015-01;8784;1
XY-OZH;2014-08;7031;1
XY-MBJ;2015-12;7584;1
XY-OFW;2015-12;8392;1
XY-YTM;2014-11;4981;1
XY-OZH;2015-12;8605;1
XY-ZDY;2015-12;186;2
XY-ZWJ;2011-07;3439;1
XY-IWX;2015-12;5876;1
XY-ALV;2014-11;738;1
XY-ZWJ;2011-07;544;1
XY-YTM;2014-12;9899;1
XY-NMY;2015-02;8299;1
XY-ZWJ;2012-08;7752;1
XY-OHF;2015-11;3794;1
XY-IOO;2016-05;9844;1
XY-MBJ;2015-12;6863;1
XY-OHF;2015-06;1712;1
XY-MBJ;2015-12;3339;1
XY-MBJ;2016-11;511;1
XY-MBJ;2013-09;5869;1
XY-NMY;2016-07;9410;1
XY-LYP;2011-07;9435;1
XY-YTM;2015-12;3729;1
XY-IWX;2015-12;8148;1
XY-YTM;2015-09;3840;1
XY-NMY;2016-11;9206;1
XY-ZDY;2015-12;1175;1
XY-MBJ;2016-05;8144;1
XY-NMY;2014-12;7328;1
XY-YTM;2016-07;4844;1
XY-NMY;2014-12;2869;1
XY-ALV;2013-10;3920;1
XY-OZH;2010-08;5232;1
XY-ZWJ;2014-06;1261;1
XY-MBJ;2014-06;1722;1
XY-IWX;2014-04;5992;1
XY-ZWJ;2014-06;3143;1
XY-ZDY;2014-11;8002;1
XY-NMY;2011-09;2363;1
XY-IWX;2011-03;3561;1
XY-OFW;2014-12;7764;1
XY-IWX;2014-12;7251;1
XY-ZDY;2014-12;8968;1
XY-ZWJ;2016-07;8769;1
XY-IOO;2015-02;7869;1
XY-FBA;2015-12;4163;1
XY-NMY;2011-10;4671;1
XY-NMY;2016-07;5479;1
XY-NMY;2016-11;3006;1
XY-MBJ;2015-12;3654;1
XY-IOO;2013-09;489;1
XY-YTM;2011-03;1068;1
XY-FBA;2016-05;2642;1
XY-MBJ;2011-07;1485;1
XY-ALV;2013-09;8910;1
XY-ZDY;2010-08;7198;1
XY-MBJ;2013-03;3583;1
XY-NMY;2014-12;1374;1
XY-OHF;2015-12;3373;1
XY-MBJ;2012-11;6276;1
XY-IWX;2016-11;531;1
XY-OFW;2016-05;8328;1
XY-IWX;2015-12;2762;1
XY-OZH;2016-11;3214;1
XY-IWX;2015-12;1573;1
XY-ZDY;2014-06;5968;1
XY-NMY;2016-02;7973;1
XY-NMY;2010-06;9796;1
XY-MBJ;2016-11;7903;1
XY-OHF;2014-06;2685;1
XY-LYP;2011-03;4534;1
XY-ZWJ;2014-12;6548;1
XY-ZWJ;2013-10;8484;1
XY-ZWJ;2015-06;5043;1
XY-MBJ;2011-07;4494;1
XY-MBJ;2013-09;1252;1
XY-FBA;2014-06;7008;1
XY-OHF;2014-12;9951;2
XY-YAZ;2015-12;5783;1
XY-NMY;2011-03;8093;1
XY-ZWJ;2016-07;5127;1
XY-NMY;2014-12;6221;1
XY-ALV;2015-12;1878;1
XY-ZWJ;2016-07;161;1
XY-ZWJ;2015-12;5795;1
XY-YTM;2016-11;7858;1
XY-ZDY;2014-12;6410;1
XY-IWX;2016-11;9059;1
XY-ALV;2016-09;6995;1
XY-IOO;2014-12;8874;1
XY-NMY;2014-12;794;1
XY-NMY;2015-01;8031;1
XY-YTM;2010-04;5621;1
XY-NMY;2016-11;3041;1
XY-OHF;2012-11;7177;1
XY-FBA;2016-07;344;1
XY-MBJ;2010-11;2355;1
XY-ZDY;2015-12;5971;1
XY-ZDY;2016-11;437;1
XY-MBJ;2015-06;5907;1
XY-MBJ;2014-12;6823;1
XY-MBJ;2013-09;7685;1
XY-NMY;2015-12;2758;1
XY-OHF;2013-10;6115;1
XY-OZH;2015-12;848;1
XY-MBJ;2016-11;5141;1
XY-MBJ;2015-06;7380;1
XY-NMY;2016-11;1590;2
XY-MBJ;2011-07;157;1
XY-OFW;2013-12;7399;1
XY-OZH;2015-06;9906;1
XY-MBJ;2013-08;695;1
XY-MBJ;2011-11;6378;1
XY-OFW;2011-04;4944;1
XY-ZWJ;2016-07;8943;1
XY-ZDY;2014-12;9007;1
XY-ZWJ;2016-11;4426;1
XY-IWX;2010-11;4312;1
XY-ZWJ;2013-04;7199;1
XY-YAZ;2015-12;2732;1
XY-NMY;2014-04;8383;1
XY-LYP;2015-12;6924;1
XY-OHF;2013-10;6473;1
XY-ZDY;2014-01;2675;1
XY-IOO;2012-04;73;1
XY-LYP;2014-12;4560;1
XY-MBJ;2013-09;3349;1
XY-IWX;2011-03;129;1
XY-YTM;2011-11;4968;1
XY-NMY;2016-02;4902;1
XY-NMY;2015-06;5922;1
XY-OHF;2015-12;3371;1
XY-YTM;2014-11;9501;1
XY-ZWJ;2015-08;919;1
XY-NMY;2016-11;5833;1
XY-MBJ;2012-03;6133;1
XY-ZWJ;2016-07;9953;1
XY-MBJ;2016-09;3321;1
XY-ZWJ;2015-02;1198;1
XY-MBJ;2013-09;2309;1
XY-IWX;2014-06;4988;1
XY-OHF;2013-07;5841;1
XY-IWX;2014-11;497;1
XY-ZDY;2015-12;2105;1
XY-ZWJ;2016-07;5182;1
XY-FBA;2010-09;4992;1
XY-ZDY;2013-09;4304;1
XY-FBA;2015-12;6296;1
XY-ZWJ;2015-12;3963;1
XY-YTM;2013-04;8768;1
XY-MBJ;2016-07;2253;1
XY-MBJ;2016-11;9725;1
XY-YAZ;2015-02;686;1
XY-OZH;2014-12;1683;1
XY-ZWJ;2015-02;3551;1
XY-OFW;2014-11;2853;1
XY-NMY;2014-11;5771;1
XY-OFW;2011-03;7591;1
XY-YTM;2011-11;9679;1
XY-MBJ;2016-11;5066;1
XY-MBJ;2010-08;627;1
XY-OFW;2016-05;1126;1
XY-NMY;2014-06;1916;1
XY-IWX;2010-08;2683;1
XY-ZWJ;2015-12;3551;1
XY-OZH;2010-07;5391;1
XY-NMY;2015-02;771;1
XY-OZH;2014-12;5300;1
XY-ZWJ;2014-12;6832;1
XY-MBJ;2015-12;1529;1
XY-OZH;2015-12;346;1
XY-IOO;2014-12;6420;1
XY-LYP;2016-11;2675;1
XY-ZWJ;2015-12;2743;1
XY-YTM;2011-04;2498;1
XY-OFW;2016-09;7908;1
XY-OHF;2012-02;2930;1
XY-IOO;2013-09;2975;1
XY-YAZ;2016-07;4591;1
XY-ZDY;2011-04;3986;1
XY-NHZ;2011-03;4463;1
XY-MBJ;2015-12;5824;1
XY-ZWJ;2015-06;8177;1
XY-ZWJ;2015-02;8202;1
XY-YTM;2011-11;1640;1
XY-MBJ;2013-09;4461;1
XY-OFW;2010-08;4196;1
XY-MBJ;2015-12;4161;1
XY-IWX;2014-06;7303;1
XY-YAZ;2011-11;1895;1
XY-ZWJ;2015-12;4235;1
XY-LYP;2011-04;8923;1
XY-NMY;2011-06;4034;1
XY-FBA;2016-11;4901;1
XY-YTM;2011-11;1297;1
XY-ZWJ;2016-11;5551;1
XY-ZWJ;2015-06;4245;1
XY-MBJ;2016-05;2952;1
XY-ZWJ;2014-12;3362;1
XY-ZDY;2013-04;6170;1
XY-FBA;2015-08;2404;1
XY-OFW;2015-12;4567;1
XY-MBJ;2015-12;5412;1
XY-ZWJ;2015-02;9866;1
XY-OFW;2013-10;1500;1
XY-ZWJ;2016-07;8923;1
XY-OZH;2013-04;7948;1
XY-ZDY;2016-09;6518;1
XY-OZH;2014-12;7941;1
XY-OHF;2011-03;6445;1
XY-IWX;2014-04;7635;1
XY-OFW;2010-08;8287;1
XY-MBJ;2016-07;644;1
XY-IOO;2016-05;2739;1
XY-OFW;2015-08;3208;1
XY-OFW;2013-12;6989;1
XY-ZWJ;2014-12;3376;1
XY-ZWJ;2016-07;9151;1
XY-FBA;2016-07;1829;1
XY-LYP;2016-07;6442;1
XY-ZDY;2016-07;2702;1
XY-NHZ;2016-11;137;1
XY-OFW;2014-12;8839;1
XY-ZWJ;2013-04;5922;1
XY-NMY;2014-12;9798;1
XY-ZWJ;2014-11;5919;1
XY-YTM;2015-12;8883;1
XY-YTM;2015-02;9310;1
XY-IWX;2014-06;9258;1
XY-IOO;2011-07;8047;1
XY-OHF;2013-07;7998;1
XY-ZWJ;2015-02;2861;1
XY-IWX;2015-12;7297;1
XY-LYP;2015-02;4691;1
XY-OFW;2016-07;7391;1
XY-FBA;2016-11;3491;1
XY-ZDY;2016-09;5895;1
XY-MBJ;2016-11;2539;1
XY-IWX;2016-07;3383;1
XY-OZH;2015-12;1432;1
XY-NMY;2014-06;3776;1
XY-ZWJ;2015-02;402;1
XY-ZWJ;2016-11;3847;1
XY-OZH;2014-12;5906;1
XY-ZWJ;2016-07;5189;1
XY-MBJ;2011-03;3106;1
XY-NMY;2016-02;2762;1
XY-NHZ;2014-06;99;1
XY-IWX;2016-11;984;1
XY-OZH;2015-01;8935;1
XY-YAZ;2015-12;1069;1
XY-ZWJ;2014-06;7066;1
XY-ZWJ;2011-03;1455;1
XY-NMY;2015-01;3899;1
XY-NHZ;2015-12;3116;1
XY-YAZ;2012-08;3973;1
XY-OFW;2014-12;1269;1
XY-MBJ;2015-02;9800;1
XY-IOO;2015-02;8286;1
XY-MBJ;2014-11;4776;1
XY-NHZ;2016-05;1350;1
XY-ZDY;2012-08;9173;1
XY-NMY;2016-11;4375;1
XY-IWX;2013-01;7574;1
XY-ZDY;2016-09;3237;1
XY-OZH;2013-09;5413;1
XY-OHF;2010-08;9937;1
XY-LYP;2013-10;894;1
XY-YTM;2011-11;4123;1
XY-MBJ;2015-06;7537;1
XY-MBJ;2016-07;2537;1
XY-ZDY;2013-09;1931;1
XY-IWX;2014-12;5389;1
XY-FBA;2010-07;844;1
XY-OHF;2016-11;4121;1
XY-ALV;2013-08;4012;1
XY-YTM;2015-12;5599;1
XY-NMY;2014-12;1654;1
XY-NMY;2014-12;9058;1
XY-OFW;2011-03;7681;1
XY-YAZ;2015-08;54;1
XY-OHF;2015-11;8418;1
XY-ZDY;2014-10;758;1
XY-IWX;2012-02;6150;1
XY-MBJ;2011-08;5116;1
XY-ZDY;2016-11;5034;1
XY-ZDY;2013-12;8421;1
XY-IWX;2015-12;4284;1
XY-OHF;2014-12;6284;1
XY-ZWJ;2015-02;5542;1
XY-MBJ;2011-07;6699;1
XY-OFW;2016-02;4316;1
XY-ZWJ;2015-12;9341;1
XY-NMY;2014-12;3488;1
XY-IWX;2013-09;623;1
XY-IWX;2011-12;6470;1
XY-ZWJ;2011-03;3177;1
XY-MBJ;2011-07;9512;1
XY-LYP;2010-09;1639;1
XY-ZDY;2016-09;7041;1
XY-ZWJ;2013-09;290;1
XY-NMY;2016-11;5082;1
XY-LYP;2016-02;9802;1
XY-ZDY;2016-07;3069;1
XY-MBJ;2016-11;3069;1
XY-NMY;2016-11;4156;1
XY-YTM;2016-07;5199;1
XY-MBJ;2016-11;522;1
XY-OFW;2016-05;3820;1
XY-NMY;2015-12;8194;1
XY-FBA;2014-06;616;1
XY-IWX;2014-12;9040;1
XY-YTM;2011-11;2221;1
XY-NMY;2014-06;4941;1
XY-NMY;2016-07;1934;1
XY-ZWJ;2014-12;4054;1
XY-ZWJ;2014-06;8975;1
XY-YTM;2015-12;7781;1
XY-NMY;2011-11;9012;1
XY-FBA;2016-11;2011;1
XY-YTM;2015-12;9753;1
XY-MBJ;2015-12;8439;1
XY-OFW;2010-07;3082;1
XY-NMY;2015-12;6330;1
XY-MBJ;2013-04;8817;1
XY-IWX;2011-07;7671;1
XY-OFW;2016-02;8962;1
XY-ALV;2015-02;6137;1
XY-IWX;2013-12;6180;1
XY-NMY;2014-11;8857;1
XY-ZDY;2016-11;8150;1
XY-NMY;2016-07;1943;1
XY-IWX;2014-06;2893;1
XY-NMY;2016-02;7290;1
XY-MBJ;2011-07;8699;1
XY-NMY;2016-05;5374;1
XY-ZWJ;2014-11;9354;1
XY-ZDY;2015-02;8902;1
XY-NMY;2013-12;9448;1
XY-IWX;2014-06;55;1
XY-OHF;2011-07;1932;1
XY-OFW;2013-10;558;1
XY-IWX;2016-11;1310;1
XY-ZDY;2013-09;8877;1
XY-MBJ;2011-10;1985;1
XY-OZH;2016-07;4352;1
XY-OZH;2016-07;1281;1
XY-OHF;2014-12;8031;1
XY-YAZ;2016-07;3131;1
XY-NMY;2015-07;8058;1
XY-ZWJ;2015-12;374;1
XY-FBA;2011-05;5593;1
XY-MBJ;2014-11;9524;1
XY-NMY;2015-08;3200;1
XY-ZDY;2014-12;7447;1
XY-MBJ;2015-06;3073;1
XY-MBJ;2015-06;4387;1
XY-LYP;2011-09;3473;1
XY-ZDY;2016-07;5775;1
XY-ZWJ;2015-06;8315;1
XY-MBJ;2015-06;8371;1
XY-NMY;2011-10;4153;1
XY-ZWJ;2015-02;3304;1
XY-YTM;2015-02;3300;1
XY-ZDY;2015-06;7562;1
XY-ZWJ;2013-05;2618;1
XY-MBJ;2014-12;1848;1
XY-MBJ;2014-06;6844;1
XY-IWX;2012-05;7345;1
XY-IWX;2013-04;361;1
XY-ZWJ;2010-07;4527;1
XY-NMY;2016-07;7949;1
XY-NMY;2016-11;176;1
XY-IOO;2013-09;7249;1
XY-IWX;2011-04;3057;1
XY-LYP;2014-12;1281;1
XY-ZWJ;2015-02;8915;1
XY-OHF;2014-12;1875;1
XY-MBJ;2015-02;2372;1
XY-MBJ;2015-12;4382;1
XY-ALV;2014-04;4537;1
XY-MBJ;2013-09;942;1
XY-IWX;2014-12;9137;1
XY-NMY;2015-02;8285;1
XY-ZWJ;2014-12;3399;1
XY-ZWJ;2015-06;3770;1
XY-MBJ;2011-06;7758;1
XY-YTM;2011-11;1021;1
XY-OFW;2010-08;2559;1
XY-NMY;2016-11;5459;1
XY-MBJ;2012-02;599;1
XY-IOO;2010-08;331;1
XY-YAZ;2014-12;4051;1
XY-NMY;2014-12;2484;1
XY-ZDY;2013-09;8755;1
XY-MBJ;2013-04;4792;1
XY-LYP;2016-07;2239;1
XY-NMY;2014-06;5849;1
XY-IWX;2012-11;8866;1
XY-MBJ;2014-12;7844;1
XY-OHF;2015-12;1871;1
XY-IWX;2013-10;1386;1
XY-NMY;2014-04;9469;1
XY-ZWJ;2014-06;6203;1
XY-OZH;2013-05;6656;1
XY-OFW;2011-03;6021;1
XY-LYP;2011-07;9862;1
XY-ZWJ;2015-09;692;1
XY-ZWJ;2014-04;6011;1
XY-OFW;2010-11;6175;1
XY-ZWJ;2014-08;3292;1
XY-NMY;2014-06;355;1
XY-OHF;2016-11;5713;1
XY-MBJ;2011-11;9800;1
XY-IWX;2012-05;9200;1
XY-OFW;2013-04;3024;1
XY-LYP;2011-07;2453;1
XY-IWX;2014-06;4882;1
XY-OFW;2016-07;6011;1
XY-FBA;2016-07;7;1
XY-IWX;2016-07;5896;1
XY-ZWJ;2016-11;6100;1
XY-MBJ;2015-12;7089;2
XY-OFW;2014-06;131;1
XY-OFW;2014-12;8899;1
XY-IWX;2015-02;1556;1
XY-FBA;2013-03;2486;1
XY-YTM;2014-06;2313;1
XY-NMY;2011-07;9269;1
XY-IWX;2015-12;325;1
XY-OZH;2015-01;8643;1
XY-ZDY;2016-11;3578;1
XY-YTM;2015-12;8908;1
XY-ZWJ;2013-09;6576;1
XY-OHF;2015-11;9570;1
XY-OZH;2016-07;8498;1
XY-ZWJ;2016-11;1659;1
XY-YAZ;2014-12;6500;1
XY-MBJ;2014-12;5193;1
XY-NMY;2011-01;2510;1
XY-ZWJ;2014-06;2811;1
XY-FBA;2013-09;5286;1
XY-YAZ;2014-11;1999;1
XY-ZDY;2016-07;3153;1
XY-ZWJ;2016-11;5180;1
XY-OHF;2014-12;3343;1
XY-IWX;2012-02;7775;1
XY-OFW;2015-06;3811;1
XY-ZWJ;2014-06;483;1
XY-ZWJ;2015-12;8091;1
XY-MBJ;2010-01;6232;1
XY-ALV;2015-12;8340;1
XY-NMY;2016-05;6766;1
XY-IWX;2015-12;2200;1
XY-NMY;2014-12;3690;1
XY-OFW;2016-07;4790;1
XY-OFW;2015-08;5097;1
XY-IOO;2015-06;2013;1
XY-NMY;2015-12;5793;1
XY-YTM;2016-02;7851;1
XY-LYP;2014-12;8798;1
XY-NHZ;2010-08;4535;1
XY-ZDY;2011-07;6134;1
XY-NMY;2011-07;2258;1
XY-IWX;2010-11;9888;1
XY-ZWJ;2011-07;2455;1
XY-ZWJ;2015-12;3196;1
XY-ZWJ;2015-12;1603;1
XY-NMY;2016-02;9265;1
XY-ZDY;2011-07;9952;1
XY-NMY;2016-02;5396;1
XY-ZDY;2015-02;4074;1
XY-YTM;2016-07;8157;1
XY-NMY;2016-11;6244;1
XY-YTM;2016-05;4892;1
XY-ZWJ;2016-07;9345;1
XY-OHF;2016-07;6471;1
XY-NMY;2015-12;1965;1
XY-ZDY;2015-08;9177;1
XY-YTM;2016-11;3396;1
XY-IWX;2015-08;1610;1
XY-NMY;2014-11;9667;1
XY-OFW;2012-11;2626;1
XY-FBA;2011-10;6656;1
XY-NMY;2016-11;2585;1
XY-YTM;2016-07;7879;1
XY-ZWJ;2015-12;9349;1
XY-ZDY;2016-07;4515;1
XY-ALV;2011-10;1831;1
XY-YTM;2015-12;9341;1
XY-IWX;2015-12;6926;1
XY-ALV;2015-02;687;1
XY-IWX;2014-12;4839;1
XY-IWX;2012-11;2449;1
